product_code,product_name,category,unit_price,is_active
P007403,PowderBlue Ut,Toys,3027.69,True
P005125,Thistle Voluptates,Books,3718.01,True
P006445,PapayaWhip Provident,Sports,12239.96,True
P012378,,,11455.82,True
P006075,White Culpa,Sports,15865.68,True
P009422,HotPink Adipisci,Home,9334.43,True
P000897,White Ducimus,Sports,7996.23,True
P007019,Beige Quia,Books,24286.76,True
P007954,SlateBlue Culpa,Fashion,23507.78,True
P011925,LavenderBlush Mollitia,Beauty,12154.44,True
P005213,LightSeaGreen Vitae,Home,11239.73,True
P012502,,Beauty,11792.9,True
P014674,,Beauty,13188.44,True
P006285,Tan Eos,Fashion,17980.22,True
P009103,MediumTurquoise Recusandae,Toys,20342.4,True
P000233,Engineer Viral Web Services,Sports,2339.92,True
P007122,Brown Repellat,Toys,10430.37,True
P005816,DeepPink Id,Books,24631.13,True
P004041,Plum Tenetur,Beauty,13216.96,True
P003344,MintCream Blanditiis,Grocery,3856.26,True
P004969,Magenta Magnam,Books,4178.09,True
P002327,DeepPink Quia,Sports,23579.33,True
P005726,Gray Sint,Sports,889.47,True
P011218,Strategize End-To-End Infrastructures,Books,22607.71,True
P008539,Blue Harum,Sports,4968.12,True
P008831,SlateGray Nulla,Toys,20498.32,True
P002744,SkyBlue Vero,Grocery,2798.32,True
P011613,AntiqueWhite Nobis,Grocery,13899.86,True
P004742,WhiteSmoke Velit,Toys,21037.93,True
P001527,DimGray Natus,Beauty,19881.75,True
P009859,FloralWhite Dicta,Toys,3571.59,True
P013998,Drive Next-Generation E-Markets,,-142.1002253057231,True
P012312,Disintermediate Distributed Applications,Sports,-729.7150955433419,True
P001640,Optimize Next-Generation E-Markets,Sports,283.85,True
P000654,RosyBrown Quo,Toys,13849.24,True
P008288,Maximize Interactive Supply-Chains,Sports,5222.77,True
P005157,IndianRed Minus,Grocery,14761.81,True
P005444,LightSeaGreen Modi,Fashion,5509.89,True
P006087,LightSeaGreen Repellat,Books,23270.61,True
P008870,DarkGray Facere,Books,23784.07,True
P001532,DarkGreen Quaerat,Grocery,15457.11,True
P012731,,Books,3117.68,True
P007645,Black Sunt,Books,4625.41,True
P010344,HoneyDew Temporibus,Beauty,7211.17,True
P009533,Red Doloribus,Beauty,2099.6,True
P008206,GreenYellow Sed,Sports,20068.22,True
P002703,SaddleBrown Ullam,Grocery,845.41,True
P001305,DarkGray Omnis,Fashion,7312.27,True
P006140,DarkGoldenRod Facere,Grocery,18511.78,True
P011358,MidnightBlue Odit,Toys,9413.99,True
P002918,Linen Qui,Home,22590.28,True
P003110,Ivory Ratione,Sports,19116.98,True
P005396,AntiqueWhite Hic,Toys,3865.59,True
P005388,Maroon Odio,Toys,4937.67,True
P000319,GreenYellow Dolor,Grocery,9797.43,True
P014624,Orchestrate Extensible Technologies,Toys,-118.57798719627314,True
P000641,DarkSlateBlue Recusandae,Toys,359.31,True
P010809,DarkSlateBlue Saepe,Books,19952.7,True
P003728,Teal Perspiciatis,Fashion,16462.79,True
P009067,LemonChiffon Voluptatem,Fashion,5635.71,True
P010112,SpringGreen Ullam,Grocery,6834.6,True
P000995,Beige In,Beauty,6912.36,True
P005376,Fuchsia Aliquam,Home,24565.16,True
P014805,,Grocery,15435.65,True
P006044,MidnightBlue Labore,Sports,16815.53,True
P011479,MediumAquaMarine Cum,Beauty,18258.69,True
P009578,Green Magni,Fashion,6007.12,True
P001398,Chartreuse Omnis,Books,19218.21,True
P000719,NavajoWhite Ab,Home,11296.23,True
P008365,MediumVioletRed Dolore,Grocery,10228.36,True
P014085,Visualize Turn-Key Synergies,Toys,-623.5961149440693,True
P004996,Khaki Dolores,Books,9140.74,True
P003206,HotPink Id,Electronics,13577.6,True
P000749,SteelBlue Cupiditate,Toys,17888.59,True
P013140,Enhance Leading-Edge Eyeballs,Home,-67.00395370484333,True
P013218,,Toys,24118.04,True
P006525,Teal Laudantium,Fashion,18000.35,True
P005070,LavenderBlush Itaque,Grocery,23235.02,True
P005429,Synergize Customized Deliverables,Grocery,12829.65,True
P008268,Orchid Est,Beauty,6494.4,True
P006790,PapayaWhip Nostrum,Home,21666.33,True
P010653,LightBlue Ipsam,Grocery,7923.64,True
P004033,Linen Quis,Books,19855.42,True
P009433,DimGray Nihil,Grocery,5675.01,True
P007216,LightSteelBlue Error,Toys,18976.8,True
P014036,Strategize Robust Niches,Books,-138.72265230865128,True
P011993,DarkGreen Temporibus,Sports,2505.7,True
P007726,DodgerBlue Illum,Toys,14335.54,True
P006129,LightPink Quo,Electronics,4668.02,True
P007128,DodgerBlue Enim,Electronics,11284.27,True
P000524,SaddleBrown Numquam,Toys,4632.99,True
P009369,SlateBlue Ab,Toys,3191.8,True
P000310,DarkViolet Optio,Sports,21209.48,True
P002486,Fuchsia Magnam,Beauty,11060.24,True
P005299,LightSeaGreen Animi,Beauty,24772.27,True
P010788,Aqua Itaque,Grocery,17740.46,True
P006653,Sienna Qui,Home,22619.76,True
P001423,Ivory Aliquam,Beauty,20076.33,True
P012172,,Fashion,12231.19,True
P008430,IndianRed Reiciendis,Beauty,8337.67,True
P008757,LemonChiffon Voluptate,Beauty,10373.73,True
P005772,PaleGoldenRod Asperiores,Books,6368.71,True
P009087,Green Odit,Toys,19008.47,True
P010720,Fuchsia Quia,Sports,18109.25,True
P012290,Integrate Magnetic Systems,Grocery,FREE,True
P008473,DarkKhaki Ipsum,Books,5426.58,True
P002726,Gray Modi,Fashion,7002.66,True
P014132,Envisioneer World-Class E-Markets,Books,-646.6396339603067,True
P004653,Mesh Front-End Partnerships,Toys,23469.2,True
P002276,LightSteelBlue Perspiciatis,Sports,14428.8,True
P009036,MediumSpringGreen Eos,Fashion,11638.55,True
P007528,Crimson Totam,Books,6723.48,True
P010865,DarkOrchid Repellat,Sports,8615.54,True
P001895,AntiqueWhite Quos,Grocery,12142.23,True
P003889,MediumAquaMarine Commodi,Beauty,17450.78,True
P013781,,,18045.91,True
P013975,Repurpose Turn-Key E-Commerce,Toys,-654.1716746914996,True
P003218,Crimson Eius,Grocery,3005.68,True
P007053,OldLace Itaque,Toys,16691.77,True
P009902,PowderBlue Qui,Grocery,21757.35,True
P013111,Synergize Bricks-And-Clicks Bandwidth,,-933.415088719631,True
P008927,MediumBlue Odit,Grocery,10292.76,True
P008612,DimGray Corporis,Grocery,20933.85,True
P012927,,Electronics,14248.79,True
P011125,DarkViolet Nihil,Books,14129.46,True
P002863,PeachPuff Libero,Electronics,17798.3,True
P013507,Re-Contextualize Plug-And-Play Niches,Grocery,FREE,True
P003287,DeepPink Dolor,Toys,8062.4,True
P009700,Azure Iusto,Electronics,19433.86,True
P004786,Linen Sapiente,Sports,10353.84,True
P006104,Red Pariatur,Grocery,9250.12,True
P010746,Olive Minima,Home,14887.45,True
P007914,RoyalBlue Nisi,Beauty,19448.94,True
P014270,Orchestrate Proactive Partnerships,Fashion,-963.0807313142116,True
P006616,Aqua Quidem,Home,19545.25,True
P007876,Chocolate Nesciunt,Fashion,4469.43,True
P010606,SandyBrown Voluptatibus,Books,17401.48,True
P002180,LightSeaGreen Dolorum,Sports,7836.11,True
P001608,SeaGreen Amet,Home,8896.73,True
P010348,DeepSkyBlue Est,Home,11761.41,True
P003610,PaleTurquoise Repellendus,Home,19554.39,True
P010628,OldLace Reprehenderit,Beauty,863.16,True
P010196,DarkGray Atque,Toys,16622.38,True
P006179,HoneyDew Aliquid,Fashion,2935.48,True
P003440,Black Commodi,Fashion,15996.88,True
P010380,Lime Necessitatibus,Beauty,4784.54,True
P014596,Whiteboard Customized Relationships,,FREE,True
P007491,Red Libero,Beauty,13430.54,True
P004302,RoyalBlue Ab,Books,10176.9,True
P005898,Chocolate Numquam,Home,22714.68,True
P009287,LightBlue In,Electronics,4651.47,True
P005492,LightSeaGreen Distinctio,Grocery,7575.23,True
P002812,LightBlue Corrupti,Beauty,16674.38,True
P014486,Whiteboard Cross-Media Eyeballs,Fashion,-650.826220824904,True
P005291,GoldenRod Molestiae,Electronics,7824.83,True
P014341,Evolve Customized Technologies,Books,-445.57127454522936,True
P013733,Maximize Value-Added Paradigms,Home,FREE,True
P008719,MediumSlateBlue Aliquam,Toys,19917.43,True
P006082,DarkSalmon Est,Beauty,18080.16,True
P014831,Evolve Bleeding-Edge Supply-Chains,Sports,-119.56540312960142,True
P011343,GhostWhite Vero,Grocery,16355.63,True
P011258,PapayaWhip Explicabo,Beauty,2212.7,True
P010138,MintCream Quibusdam,Beauty,5706.67,True
P002183,YellowGreen Animi,Books,8400.36,True
P007532,OliveDrab Quasi,Sports,18874.6,True
P003659,Linen Animi,Toys,5748.54,True
P004536,Empower One-To-One Channels,Books,11953.96,True
P002895,IndianRed Ex,Sports,10124.67,True
P001037,DeepPink Vel,Fashion,21906.81,True
P005334,OrangeRed Blanditiis,Electronics,11051.69,True
P005844,White Blanditiis,Electronics,7339.35,True
P012187,Envisioneer Dot-Com Models,Grocery,FREE,True
P008465,HotPink Labore,Home,5499.17,True
P011812,Streamline Synergistic Architectures,Fashion,3135.47,True
P006636,DarkCyan Nisi,Beauty,16519.93,True
P010881,DarkOrange Quo,Sports,4182.39,True
P000131,Linen Ex,Home,482.12,True
P014573,Whiteboard Turn-Key E-Services,Fashion,FREE,True
P001196,Plum Provident,Home,18521.18,True
P012929,Strategize Granular Partnerships,Toys,-281.9872570959854,True
P001778,MistyRose Iste,Home,6274.31,True
P007593,Orchid Corporis,Sports,8902.28,True
P004455,Crimson Quidem,Toys,2049.13,True
P013568,Disintermediate Frictionless Mindshare,Fashion,FREE,True
P004191,SaddleBrown Molestiae,Home,13382.16,True
P004234,Peru Animi,Fashion,16452.49,True
P010507,Khaki Possimus,Sports,8631.41,True
P013256,,Home,9350.58,True
P013766,Monetize Rich Mindshare,Home,FREE,True
P005833,Bisque Ullam,Grocery,14974.8,True
P014440,Innovate Customized Markets,Beauty,-22.622216869876933,True
P006829,SlateBlue Ad,Grocery,5555.99,True
P012830,,Books,5369.68,True
P003582,Chartreuse Omnis,Electronics,13572.32,True
P013938,Visualize Virtual Channels,Fashion,FREE,True
P005113,PeachPuff Qui,Grocery,18669.53,True
P002238,Purple Adipisci,Beauty,12588.52,True
P013973,Architect World-Class Markets,Sports,-219.97207743200215,True
P011333,DarkOliveGreen Accusamus,Sports,15045.31,True
P002107,LimeGreen Molestiae,Beauty,15748.54,True
P000106,Coral Ad,Home,16690.62,True
P006477,IndianRed Vel,Grocery,14792.86,True
P009199,Teal Veniam,Books,20790.89,True
P006605,NavajoWhite Eligendi,Fashion,17938.6,True
P004990,PaleGreen Facilis,Grocery,14085.62,True
P011145,DarkKhaki Ad,Sports,10301.05,True
P004239,LightBlue Modi,Home,23554.04,True
P001928,Salmon Architecto,Home,1736.74,True
P014351,Embrace Interactive Bandwidth,Toys,FREE,True
P002001,LemonChiffon Maiores,Home,24059.84,True
P010189,LightSlateGray Harum,Toys,6055.82,True
P010060,LightCoral Necessitatibus,Fashion,13494.04,True
P000316,Orchid Quod,Grocery,16026.32,True
P004987,LimeGreen Animi,Electronics,7480.07,True
P003207,SteelBlue Suscipit,Sports,16844.23,True
P001389,MediumOrchid Eligendi,Grocery,14894.36,True
P003150,DeepPink Blanditiis,Toys,12294.23,True
P014111,Morph Visionary Eyeballs,Beauty,FREE,True
P005247,MediumTurquoise Sint,Electronics,9643.15,True
P008189,MediumPurple Repellendus,Books,15377.91,True
P003545,Orange Sed,Sports,12594.49,True
P012314,,Sports,13030.17,True
P007905,PapayaWhip Nesciunt,Home,24116.85,True
P008832,GoldenRod Minima,Books,16872.89,True
P005160,Crimson Reprehenderit,Home,12794.8,True
P008881,PowderBlue Commodi,Electronics,11523.92,True
P008840,Aquamarine Optio,Sports,18919.97,True
P011135,Orange Enim,Grocery,12872.19,True
P010831,OldLace Voluptatum,Fashion,18148.88,True
P010176,Orange Ducimus,Beauty,20211.6,True
P004230,DarkOrange Sapiente,Beauty,24367.4,True
P007919,Turquoise Sapiente,Fashion,5057.19,True
P003221,Olive Quia,Sports,21841.81,True
P011703,SpringGreen Voluptatem,Beauty,10829.0,True
P013467,Target Interactive E-Markets,Electronics,-286.4121497007091,True
P004451,Azure Reiciendis,Sports,19450.22,True
P009887,PaleTurquoise Assumenda,Beauty,7823.48,True
P010317,DarkSeaGreen Et,Fashion,21546.78,True
P000450,PaleTurquoise Impedit,Books,9121.42,True
P009050,DarkSalmon Rem,Books,23720.23,True
P004489,Tomato Rem,Toys,245.0,True
P012636,Maximize Revolutionary E-Markets,Books,FREE,True
P011420,Sienna Sequi,Home,4453.07,True
P000041,Black Modi,Books,8623.48,True
P010360,Brown Consequatur,Sports,9310.9,True
P006423,NavajoWhite Qui,Fashion,4682.67,True
P001063,Olive Nostrum,Toys,20841.96,True
P009096,DarkSalmon Optio,Grocery,22416.71,True
P010486,LightSkyBlue Alias,Books,20964.87,True
P004703,Green Quisquam,Beauty,7414.13,True
P001916,Crimson Eos,Sports,19497.36,True
P010400,MediumVioletRed Molestias,Electronics,8753.02,True
P004745,Teal Est,Beauty,587.42,True
P013222,,Beauty,6623.52,True
P011820,Lavender Id,Toys,13879.36,True
P011476,DarkOrchid Error,Toys,11267.14,True
P000176,Chartreuse Voluptates,Beauty,22771.69,True
P006650,Gold Laudantium,Books,24654.44,True
P003441,GoldenRod Provident,Home,18583.25,True
P006036,SaddleBrown Non,Fashion,17357.66,True
P011653,SlateBlue Sapiente,Toys,8709.73,True
P002734,SkyBlue Mollitia,Sports,14212.7,True
P005961,MistyRose Laborum,Sports,17921.06,True
P013896,,Sports,1066.83,True
P001972,PaleVioletRed Impedit,Fashion,13998.5,True
P009977,Coral Molestias,Home,20089.93,True
P009511,Red Magnam,Sports,370.11,True
P011251,RoyalBlue Optio,Books,10880.76,True
P001349,BlanchedAlmond Nihil,Home,6403.54,True
P013981,,Home,22988.93,True
P005302,LightSalmon Exercitationem,Books,7604.35,True
P001584,CornflowerBlue Necessitatibus,Grocery,5221.53,True
P007108,Sienna Eos,Fashion,20637.25,True
P009254,GhostWhite Earum,Beauty,13410.47,True
P008088,Teal Nihil,Grocery,22804.28,True
P011360,Cyan Nostrum,Grocery,3198.6,True
P002020,DarkGoldenRod Mollitia,Beauty,7696.24,True
P005850,Thistle Est,Fashion,8438.17,True
P012674,Scale Cross-Platform Methodologies,Grocery,FREE,True
P012748,Target 24/365 Architectures,Beauty,FREE,True
P002483,DarkSalmon Excepturi,Beauty,10020.38,True
P011053,OrangeRed Sequi,Grocery,9716.54,True
P001730,LightSlateGray Ex,Electronics,6718.98,True
P006756,Tan Odit,Beauty,6689.97,True
P003358,MediumVioletRed Deleniti,Toys,15328.0,True
P014897,Streamline Out-Of-The-Box Partnerships,Beauty,-52.487347019830665,True
P014988,Synergize Rich Content,Fashion,FREE,True
P011627,SandyBrown Voluptas,Fashion,7805.95,True
P006173,DeepSkyBlue Mollitia,Home,18996.05,True
P006823,DarkOliveGreen Error,Toys,17240.77,True
P013410,,Books,2900.08,True
P012540,,Grocery,8008.85,True
P008572,LightSkyBlue Cumque,Toys,18801.13,True
P007255,DarkSlateBlue Molestias,Electronics,1590.66,True
P013945,Generate Visionary Niches,Electronics,-729.7962215680326,True
P005585,LightSlateGray Odit,Sports,6435.72,True
P014571,Integrate Killer Deliverables,Electronics,FREE,True
P006890,MediumSlateBlue Dolorum,Fashion,170.14,True
P011575,LightSalmon Perspiciatis,Home,936.98,True
P001185,Yellow Itaque,Grocery,9453.64,True
P008090,BurlyWood Facere,Books,1666.1,True
P013220,Envisioneer Transparent Applications,,-174.18484602805708,True
P007972,BurlyWood Temporibus,Books,1522.73,True
P006203,MediumBlue Iste,Electronics,23616.79,True
P002713,AliceBlue Iste,Grocery,392.73,True
P000850,Violet Nisi,Electronics,19173.96,True
P004800,MediumSeaGreen Numquam,Electronics,6985.45,True
P010519,GreenYellow Repudiandae,Home,13967.1,True
P007285,DarkMagenta Eligendi,Home,5072.89,True
P005112,MediumOrchid Praesentium,Books,11256.52,True
P000560,PeachPuff Pariatur,Books,12391.78,True
P007998,WhiteSmoke Unde,Grocery,22537.85,True
P001247,PaleGreen Hic,Electronics,14034.08,True
P006768,PaleGoldenRod Sunt,Electronics,5681.36,True
P009899,HoneyDew Temporibus,Toys,18898.14,True
P007921,PowderBlue Aspernatur,Electronics,1563.01,True
P007420,OrangeRed Optio,Books,13240.04,True
P004115,Green Magnam,Electronics,16233.31,True
P007623,Silver Itaque,Books,19927.61,True
P009989,FloralWhite Minima,Fashion,11167.37,True
P004616,MediumSlateBlue Neque,Sports,11716.1,True
P008563,Gold Ipsa,Electronics,14365.57,True
P010395,Pink Enim,Sports,4597.41,True
P004756,Gray Accusantium,Books,10348.45,True
P008920,Tan Necessitatibus,Electronics,13876.09,True
P014019,,Fashion,4599.13,True
P013506,Embrace Mission-Critical Architectures,Fashion,FREE,True
P007083,Purple Perspiciatis,Fashion,17956.31,True
P009959,Matrix Ubiquitous Markets,Fashion,3075.75,True
P008156,DarkTurquoise Quaerat,Electronics,4957.84,True
P009559,Maximize Collaborative E-Tailers,,1404.28,True
P000165,LightYellow Accusantium,Home,16109.36,True
P014296,Productize Turn-Key Solutions,Beauty,FREE,True
P002269,Linen Quaerat,Fashion,6915.15,True
P013085,,,11380.31,True
P013022,,Sports,12931.71,True
P012522,Maximize Ubiquitous Models,Home,FREE,True
P002802,MintCream Quasi,Fashion,14317.65,True
P009317,BlanchedAlmond Eveniet,Toys,575.14,True
P001395,Chocolate Earum,Toys,1328.13,True
P009562,Lime Odio,Grocery,19589.88,True
P010175,White Quos,Electronics,629.52,True
P007751,MediumOrchid Beatae,Books,21500.49,True
P005606,Purple Qui,Electronics,24412.44,True
P006540,DarkOrchid Doloremque,Toys,15939.8,True
P009930,DarkSlateGray Dicta,Beauty,20504.7,True
P012957,Synergize Back-End Applications,Books,FREE,True
P013035,Optimize Granular Partnerships,,-40.14571845244966,True
P004088,DarkOrange Rem,Toys,7802.41,True
P010036,Cornsilk Doloribus,Grocery,23141.78,True
P008468,Orange Possimus,Grocery,9917.65,True
P006436,LimeGreen Vero,Grocery,3070.39,True
P003368,MediumBlue Ratione,Electronics,12504.5,True
P003946,MediumPurple Cum,Grocery,6596.46,True
P012263,,,22861.45,True
P006885,RosyBrown Velit,Grocery,7613.27,True
P002973,DarkSlateBlue Distinctio,Electronics,21837.85,True
P014599,Exploit Ubiquitous Bandwidth,Beauty,-118.6661181655353,True
P003480,MediumSeaGreen Maiores,Beauty,12139.32,True
P004672,Yellow Necessitatibus,Sports,13584.97,True
P008072,SaddleBrown Expedita,Toys,9786.97,True
P008685,Brown Doloremque,Fashion,6173.92,True
P002416,Gray Sapiente,Home,23736.61,True
P012087,,,2432.88,True
P010814,DarkSlateGray Eius,Grocery,22058.27,True
P001996,Thistle Exercitationem,Fashion,23257.9,True
P002570,Navy Tempore,Fashion,14246.98,True
P013045,Cultivate Front-End Markets,Grocery,FREE,True
P003878,Beige Sequi,Grocery,17273.22,True
P006761,LightSalmon Possimus,Beauty,12442.08,True
P004895,Navy Placeat,Grocery,1940.65,True
P010616,Khaki Repudiandae,Electronics,1321.27,True
P006465,ForestGreen Ad,Electronics,10606.08,True
P001000,Salmon Deserunt,Sports,1112.87,True
P009228,FireBrick Quo,Grocery,7380.05,True
P011361,White Tempora,Fashion,1909.24,True
P013012,,Beauty,8599.16,True
P003598,MediumSeaGreen Suscipit,Books,1378.98,True
P010624,LightSalmon Iste,Fashion,12631.16,True
P013643,,Sports,13802.36,True
P010385,NavajoWhite A,Grocery,3175.36,True
P001082,Orchid Recusandae,Books,7834.96,True
P000760,FloralWhite Cupiditate,Books,11914.91,True
P011606,FireBrick Minima,Grocery,14894.16,True
P011793,MintCream Vitae,Sports,13681.18,True
P014029,Architect Open-Source Info-Mediaries,Sports,FREE,True
P002809,LemonChiffon Excepturi,Electronics,13163.72,True
P009785,Snow Vero,Electronics,15349.52,True
P010011,Blue Molestias,Books,10897.13,True
P005652,Gainsboro Minus,Sports,7660.22,True
P001295,Scale Bricks-And-Clicks Technologies,Fashion,21006.78,True
P003029,MediumSlateBlue Reiciendis,Books,11353.51,True
P010123,PaleTurquoise Harum,Grocery,21490.58,True
P000665,Pink Delectus,Toys,19864.45,True
P003408,Fuchsia Inventore,Grocery,23130.7,True
P000155,DeepSkyBlue Accusantium,Toys,625.68,True
P007344,LightGray Necessitatibus,Grocery,19271.12,True
P000939,GhostWhite Dolores,Grocery,10013.51,True
P011721,PaleGreen Ea,Beauty,23022.33,True
P009318,Maroon Ullam,Home,20801.29,True
P011372,OldLace Rem,Grocery,22978.92,True
P001077,BurlyWood Ducimus,Beauty,6599.08,True
P009300,LightCyan Cum,Beauty,7361.79,True
P013491,Brand B2C E-Tailers,Sports,-236.8193021242161,True
P011680,MediumVioletRed Quibusdam,Beauty,21662.63,True
P014597,Engineer Best-Of-Breed Info-Mediaries,Toys,FREE,True
P009155,MidnightBlue Accusamus,Electronics,10161.93,True
P009390,RosyBrown Inventore,Grocery,6451.32,True
P001929,Leverage Real-Time Channels,Books,1194.71,True
P010501,PowderBlue Placeat,Sports,15381.31,True
