payment_id,order_id,payment_amount,payment_method,payment_date
PM00030202,O00048831,28326.86,COD,2024-12-07 17:44:05.677430
PM00084113,O00061629,606.17,UPI,2024-02-19 17:44:11.234820
PM00114705,O00159156,8667.71,CARD,2025-01-13 17:44:10.399859
PM00013587,__ORPHAN__,12226.45,CARD,2025-01-05 17:44:11.731540
PM00007686,O00071608,-800.9937199629555,CARD,2025-09-25 17:44:11.309538
PM00035952,O00057490,37807.91,NETBANKING,2024-06-06 17:44:06.231510
PM00069162,O00141754,39134.39,WALLET,2024-04-12 17:44:08.322290
PM00063855,O00090209,41770.78,COD,2024-06-20 17:44:08.082852
PM00007129,O00172201,-540.155631087168,UPI,2024-09-13 17:44:11.259280
PM00095957,O00048794,44300.41,COD,2025-09-10 17:44:09.535008
PM00016314,O00094961,36647.25,CARD,2025-07-13 17:44:04.341325
PM00098919,O00052507,14719.01,WALLET,2024-11-02 17:44:09.668758
PM00091421,O00080641,17223.35,UPI,2025-02-10 17:44:09.331169
PM00059900,O00039314,47853.65,WALLET,2024-03-15 17:44:07.901628
PM00116182,O00093369,1828.88,NETBANKING,2025-11-11 17:44:10.466340
PM00069549,O00025130,656.72,CARD,2024-08-26 17:44:08.339785
PM00076776,O00152977,27203.02,UPI,2024-04-25 17:44:08.668664
PM00077565,O00031739,6731.88,NETBANKING,2025-01-11 17:44:08.704160
PM00040055,O00113402,4166.94,COD,2024-04-01 17:44:06.624259
PM00003221,O00026760,7245.41,CARD,2025-03-24 17:44:03.085879
PM00034124,O00145849,29966.28,NETBANKING,2024-07-27 17:44:06.054575
PM00060303,O00088408,41215.08,CARD,2024-11-23 17:44:07.919833
PM00112424,O00106496,13506.39,WALLET,2024-04-15 17:44:10.296585
PM00066057,O00159784,12059.95,COD,2025-01-03 17:44:08.181981
PM00034332,O00107559,4161.28,COD,2024-09-28 17:44:06.076928
PM00092126,O00082924,3337.67,CARD,2025-02-04 17:44:09.362922
PM00001495,O00106782,20732.61,,2025-05-05 17:44:10.849991
PM00066996,O00075128,5307.86,COD,2025-06-07 17:44:08.224329
PM00055994,O00105020,8275.09,UPI,2025-05-06 17:44:07.724829
PM00108002,O00053534,6693.96,WALLET,2025-07-14 17:44:10.091399
PM00050806,O00085979,9020.52,UPI,2025-09-03 17:44:07.491222
PM00059121,O00066807,4238.99,COD,2024-10-25 17:44:07.866822
PM00054166,O00151182,22199.14,CARD,2025-05-07 17:44:07.642361
PM00053611,O00171012,15221.53,NETBANKING,2025-02-14 17:44:11.806622
PM00008687,O00146939,17535.66,CARD,2024-05-31 17:44:03.611778
PM00037938,O00043847,6069.26,WALLET,2024-10-05 17:44:06.421480
PM00082021,O00138665,37584.85,UPI,2024-03-11 17:44:08.905708
PM00113617,O00168453,31259.38,UPI,2024-04-12 17:44:10.350828
PM00053432,O00085292,7083.61,UPI,2024-02-22 17:44:07.609136
PM00033499,O00172490,37458.79,NETBANKING,2025-03-18 17:44:05.992970
PM00081700,O00082341,5887.87,UPI,2024-01-19 17:44:08.891523
PM00003460,O00039701,-358.06810953121726,COD,2024-01-09 17:44:10.995581
PM00004804,O00116383,47334.93,CARD,2025-09-10 17:44:03.239704
PM00012502,O00016882,12797.91,NETBANKING,2024-10-06 17:44:03.976897
PM00109905,O00056967,48471.83,CARD,2024-10-27 17:44:10.179202
PM00008828,O00093850,MANY,UPI,2025-11-20 17:44:11.395000
PM00036205,O00115603,6592.86,NETBANKING,2024-03-12 17:44:06.256437
PM00096133,O00007747,19927.58,WALLET,2025-07-15 17:44:09.542993
PM00103967,O00140717,6027.44,UPI,2025-07-21 17:44:09.901229
PM00001308,O00170104,11125.57,UPI,2025-05-23 17:44:02.899804
PM00100408,O00026834,24854.85,WALLET,2025-10-25 17:44:09.736293
PM00010857,O00153338,43029.22,,2024-12-06 17:44:11.538272
PM00018346,O00145344,23095.37,NETBANKING,2024-05-19 17:44:04.535826
PM00048479,O00036094,30450.13,WALLET,2024-05-12 17:44:07.386157
PM00018429,O00090441,MANY,COD,2024-07-09 17:44:12.074495
PM00047979,O00003512,34828.83,WALLET,2025-10-31 17:44:07.362741
PM00035898,O00067514,30581.36,NETBANKING,2025-10-12 17:44:06.226400
PM00013571,O00021034,-699.1736483101537,COD,2025-05-26 17:44:11.730433
PM00054205,O00109927,42307.29,WALLET,2024-09-14 17:44:07.644106
PM00087311,O00127692,7638.79,COD,2025-09-15 17:44:09.145524
PM00010420,O00041783,MANY,COD,2025-06-14 17:44:11.507498
PM00096385,O00163021,33469.78,CARD,2024-12-18 17:44:09.554259
PM00054005,O00043323,31462.9,COD,2024-02-24 17:44:07.634867
PM00058724,O00053175,48965.98,CARD,2025-02-10 17:44:07.848970
PM00101707,O00060391,22672.26,COD,2024-07-04 17:44:09.799413
PM00007950,__ORPHAN__,30936.03,UPI,2024-02-04 17:44:11.328622
PM00018416,O00095480,-835.9221636355496,,2024-10-05 17:44:12.073595
PM00013982,O00071807,32144.52,COD,2024-12-11 17:44:04.117681
PM00075702,O00083717,46022.45,CARD,2025-01-10 17:44:08.620552
PM00006100,O00046547,29868.03,UPI,2025-04-17 17:44:03.363693
PM00021676,O00056041,2069.42,CARD,2024-07-10 17:44:04.853325
PM00079365,O00110492,13524.11,CARD,2024-05-24 17:44:08.785722
PM00096423,O00087138,17389.21,UPI,2024-05-16 17:44:09.555935
PM00068947,O00090832,43096.43,UPI,2024-11-18 17:44:08.312357
PM00065591,O00035659,13833.42,UPI,2024-06-21 17:44:08.160867
PM00016012,O00021848,7327.99,COD,2024-11-08 17:44:04.311338
PM00041627,O00004997,48500.98,NETBANKING,2025-04-14 17:44:06.773948
PM00016958,O00071620,4654.03,NETBANKING,2025-10-23 17:44:04.402613
PM00029205,O00094430,11847.27,WALLET,2025-11-02 17:44:05.581948
PM00001142,__ORPHAN__,22788.18,,2025-04-13 17:44:10.825042
PM00072654,O00166016,10496.08,NETBANKING,2024-04-17 17:44:08.481720
PM00087925,O00051084,16662.33,WALLET,2025-09-07 17:44:09.173142
PM00053402,O00026873,18432.47,NETBANKING,2024-03-06 17:44:07.607815
PM00013974,O00132731,155.79,,2024-02-24 17:44:11.758828
PM00062134,O00047206,33572.07,UPI,2024-03-04 17:44:08.003178
PM00020068,O00144154,12885.16,UPI,2024-03-28 17:44:04.700744
PM00061938,O00132638,40164.88,NETBANKING,2024-05-05 17:44:07.994164
PM00101360,O00144870,8585.73,NETBANKING,2025-07-19 17:44:09.779472
PM00060176,O00157132,14021.99,WALLET,2025-06-27 17:44:07.914195
PM00009282,__ORPHAN__,47857.01,CARD,2025-05-12 17:44:11.426816
PM00033497,O00163893,33531.92,COD,2024-09-18 17:44:05.992782
PM00075065,O00008221,23266.1,CARD,2025-07-29 17:44:08.591767
PM00117785,O00081590,17814.83,NETBANKING,2024-04-18 17:44:10.538543
PM00006639,O00023585,44132.65,CARD,2024-05-10 17:44:03.414737
PM00081126,O00152832,47384.76,CARD,2025-01-31 17:44:08.865647
PM00038660,O00107265,31663.89,COD,2025-03-10 17:44:06.490653
PM00012427,O00103020,26456.15,UPI,2024-04-03 17:44:03.969736
PM00069763,O00057120,23308.88,NETBANKING,2024-06-15 17:44:08.349399
PM00090655,O00023099,42556.19,NETBANKING,2024-11-24 17:44:09.296681
PM00043762,O00120888,46137.36,WALLET,2024-05-31 17:44:06.976888
PM00062005,O00126026,47603.66,UPI,2025-01-15 17:44:07.997119
PM00005649,O00115991,33216.74,NETBANKING,2024-12-04 17:44:03.319884
PM00019277,O00007662,MANY,WALLET,2025-09-30 17:44:12.133995
PM00016243,__ORPHAN__,22944.19,UPI,2025-11-15 17:44:11.920291
PM00078410,O00065508,39162.92,COD,2025-02-26 17:44:08.742654
PM00038042,O00122021,39980.84,WALLET,2025-08-18 17:44:06.431365
PM00001760,O00165546,6141.7,COD,2025-09-19 17:44:02.943086
PM00084797,O00042315,47220.43,UPI,2024-09-02 17:44:09.031579
PM00083167,O00006871,11106.41,COD,2025-10-07 17:44:08.957358
PM00079782,O00172046,42620.15,COD,2025-03-31 17:44:08.804376
PM00008137,O00109534,23493.27,UPI,2025-10-10 17:44:03.559072
PM00114211,O00164434,21927.17,NETBANKING,2025-05-31 17:44:10.377737
PM00010537,O00030793,15755.53,COD,2024-03-12 17:44:03.788370
PM00088708,O00068129,31877.5,NETBANKING,2024-12-20 17:44:09.208559
PM00019142,O00127264,30088.69,COD,2024-04-04 17:44:04.611992
PM00020826,O00068159,30281.48,WALLET,2025-05-31 17:44:04.772557
PM00052246,O00086288,42946.75,UPI,2025-03-14 17:44:07.556082
PM00053293,O00079242,3004.48,COD,2025-01-14 17:44:07.602980
PM00115814,O00072437,24628.5,CARD,2025-11-02 17:44:10.449486
PM00018391,O00054769,20596.91,COD,2025-09-05 17:44:04.540057
PM00019093,O00030843,MANY,CARD,2025-10-12 17:44:12.121121
PM00044347,O00050697,37241.23,UPI,2024-10-04 17:44:07.032409
PM00060148,O00125952,7639.76,CARD,2024-02-23 17:44:07.912942
PM00108252,O00004724,45229.04,UPI,2025-03-28 17:44:10.103040
PM00113573,O00020485,21104.56,CARD,2024-02-19 17:44:10.348876
PM00014341,O00103473,MANY,UPI,2025-07-28 17:44:11.785219
PM00063716,O00130365,29308.37,COD,2025-02-03 17:44:08.076603
PM00012212,O00128159,5197.46,UPI,2025-07-02 17:44:03.948692
PM00023873,O00043095,40042.14,CARD,2024-10-30 17:44:05.067058
PM00102997,O00030094,12256.54,CARD,2024-01-25 17:44:09.857780
PM00093077,O00169899,29255.97,WALLET,2024-12-03 17:44:09.405417
PM00006525,O00121829,10103.83,NETBANKING,2024-06-28 17:44:03.403898
PM00115397,O00071380,28884.76,NETBANKING,2025-11-25 17:44:10.430907
PM00007014,O00123888,20311.9,WALLET,2024-06-08 17:44:03.450288
PM00020081,O00004333,8766.76,WALLET,2024-10-09 17:44:04.701982
PM00033811,O00088094,38172.46,CARD,2025-08-13 17:44:06.022628
PM00074645,O00148548,5912.06,WALLET,2025-04-06 17:44:08.572755
PM00090190,O00124754,30697.11,WALLET,2025-07-18 17:44:09.275609
PM00032838,O00032097,11233.03,WALLET,2024-03-01 17:44:05.930077
PM00054210,O00142425,32593.14,WALLET,2024-06-28 17:44:07.644328
PM00058304,O00060144,42290.42,UPI,2024-02-11 17:44:07.830119
PM00044315,O00125747,9904.06,NETBANKING,2024-02-11 17:44:07.029265
PM00043095,O00097184,24662.9,NETBANKING,2025-06-18 17:44:06.913522
PM00069370,O00119913,39193.26,CARD,2024-01-16 17:44:08.331796
PM00047235,O00026495,19226.4,CARD,2025-01-07 17:44:07.311686
PM00003180,O00072487,36689.37,COD,2025-07-21 17:44:03.082008
PM00090885,O00119655,20296.76,COD,2025-08-03 17:44:09.307079
PM00022547,O00052073,27638.55,NETBANKING,2024-07-24 17:44:04.936778
PM00065092,O00162070,34948.81,UPI,2024-05-03 17:44:11.524378
PM00085050,O00147588,16239.33,COD,2024-05-31 17:44:09.043160
PM00077060,O00166088,3948.65,UPI,2025-11-03 17:44:08.681473
PM00059392,O00114478,30904.51,WALLET,2025-01-12 17:44:07.878977
PM00013532,O00160701,5463.45,,2024-12-21 17:44:11.727721
PM00043983,O00127681,14818.9,WALLET,2025-08-20 17:44:06.997668
PM00091742,O00031543,27967.73,UPI,2025-08-31 17:44:09.345398
PM00078022,O00019435,46296.08,NETBANKING,2024-01-17 17:44:08.724914
PM00069306,O00046972,32732.45,COD,2024-04-09 17:44:08.328785
PM00016466,O00137989,1689.26,NETBANKING,2024-03-12 17:44:04.355832
PM00111731,O00030836,240.82,CARD,2025-05-29 17:44:10.264754
PM00056165,O00154714,2918.2,NETBANKING,2024-05-16 17:44:07.732715
PM00104375,O00086021,28238.75,NETBANKING,2025-06-22 17:44:09.920002
PM00027751,O00105152,34614.97,NETBANKING,2024-07-27 17:44:05.441628
PM00112045,O00144624,35101.04,NETBANKING,2024-03-31 17:44:10.279390
PM00048656,O00128855,5999.09,NETBANKING,2024-02-15 17:44:07.394337
PM00092145,O00078465,4596.57,WALLET,2025-09-20 17:44:11.270615
PM00117857,O00122514,30556.39,UPI,2025-01-12 17:44:10.541800
PM00073285,O00173264,12586.48,COD,2025-09-01 17:44:08.510721
PM00106987,O00034093,48969.23,CARD,2024-02-07 17:44:10.044367
PM00037787,O00098856,47563.57,UPI,2025-04-02 17:44:06.406932
PM00082216,O00116528,12449.77,NETBANKING,2024-11-06 17:44:08.914769
PM00035608,O00033567,31392.61,CARD,2024-03-27 17:44:06.198710
PM00017897,O00114536,25920.89,NETBANKING,2025-08-03 17:44:04.491751
PM00094831,O00044865,24304.55,COD,2025-11-19 17:44:09.484516
PM00001714,O00074173,17817.91,CARD,2025-09-27 17:44:02.938711
PM00107883,O00024123,18682.38,NETBANKING,2024-06-22 17:44:10.086033
PM00041733,O00144521,41584.54,COD,2024-10-03 17:44:06.784020
PM00061207,O00000930,1399.16,NETBANKING,2024-09-27 17:44:07.961180
PM00008653,O00022059,32086.58,NETBANKING,2024-12-05 17:44:03.608262
PM00110467,O00117451,11102.82,WALLET,2024-06-27 17:44:10.206142
PM00002755,__ORPHAN__,43684.11,CARD,2024-10-17 17:44:10.944821
PM00056162,O00157534,30853.37,UPI,2025-07-08 17:44:07.732583
PM00066292,O00031157,32366.76,UPI,2025-10-14 17:44:08.192789
PM00005388,O00003756,29546.78,NETBANKING,2024-02-28 17:44:03.295131
PM00019696,O00023512,-238.6566667121726,,2024-06-22 17:44:12.163313
PM00074429,O00131717,36179.59,WALLET,2024-07-05 17:44:08.562240
PM00040967,O00157215,14300.07,WALLET,2024-04-29 17:44:06.711372
PM00013492,O00089938,5031.31,,2025-09-16 17:44:11.724936
PM00009078,O00152994,43307.52,CARD,2024-03-05 17:44:03.648735
PM00044335,O00076239,12819.0,COD,2025-02-07 17:44:07.031136
PM00101970,O00013958,46475.18,WALLET,2024-09-28 17:44:09.811139
PM00012178,O00023723,34891.75,COD,2024-09-13 17:44:03.945507
PM00005761,O00169674,44801.47,COD,2025-08-27 17:44:03.330559
PM00088506,O00171801,15082.22,COD,2024-09-26 17:44:09.199428
PM00021522,O00076744,6974.37,NETBANKING,2025-05-05 17:44:11.216565
PM00104443,O00069231,28164.16,WALLET,2025-06-25 17:44:09.923037
PM00035998,O00113208,3856.07,NETBANKING,2025-02-21 17:44:06.235996
PM00095048,O00006594,42986.52,CARD,2025-05-31 17:44:09.494439
PM00107242,O00013132,33701.92,COD,2024-10-16 17:44:10.056391
PM00100342,O00045919,3519.71,CARD,2025-06-04 17:44:09.733225
PM00109594,O00115685,8111.46,CARD,2024-09-05 17:44:10.164702
PM00041294,O00061757,7346.51,NETBANKING,2024-09-02 17:44:06.742414
PM00116139,O00080574,7866.19,COD,2025-07-19 17:44:10.464439
PM00029668,O00069866,33457.23,COD,2024-09-12 17:44:05.625986
PM00042089,O00091582,11255.99,CARD,2024-10-18 17:44:06.818057
PM00059590,O00080694,15090.39,WALLET,2025-01-16 17:44:07.887705
PM00017582,O00015111,MANY,UPI,2024-10-24 17:44:12.014173
PM00001717,O00153308,4676.92,CARD,2025-11-12 17:44:02.938995
PM00089670,O00094761,981.1,COD,2024-01-31 17:44:09.251803
PM00067770,O00040774,11014.36,NETBANKING,2024-12-14 17:44:08.259250
PM00055016,O00036830,9561.53,WALLET,2024-10-02 17:44:07.680582
PM00045074,O00008444,38199.51,NETBANKING,2025-08-22 17:44:07.105174
PM00010855,O00007466,44938.34,,2024-05-03 17:44:11.538129
PM00087517,O00001089,18180.8,WALLET,2025-05-20 17:44:09.154736
PM00078969,O00142198,16252.29,COD,2025-01-02 17:44:08.767784
PM00104690,O00055716,45394.89,CARD,2025-02-07 17:44:09.934256
PM00003961,O00099811,49156.1,CARD,2025-03-22 17:44:03.158453
PM00029483,O00073515,43577.68,COD,2024-12-25 17:44:05.608282
PM00089997,O00040697,27280.99,CARD,2024-12-29 17:44:09.266527
PM00001735,O00024750,31847.46,WALLET,2024-04-18 17:44:02.940716
PM00100406,O00153393,32732.79,CARD,2025-01-28 17:44:09.736199
PM00046238,O00161316,25062.47,NETBANKING,2025-03-18 17:44:07.216836
PM00028780,O00063513,27193.95,NETBANKING,2025-04-19 17:44:05.540855
PM00032995,O00098895,32768.92,UPI,2025-03-21 17:44:05.944939
PM00074823,O00166753,26791.69,NETBANKING,2024-07-24 17:44:08.580891
PM00103342,O00130016,15848.36,UPI,2024-08-14 17:44:09.873343
PM00012430,O00024611,-223.1501192534211,COD,2024-09-10 17:44:11.650206
PM00113589,O00027078,11334.49,CARD,2024-04-25 17:44:10.349585
PM00026373,O00162874,19700.07,CARD,2024-07-28 17:44:05.310031
PM00034132,O00031660,18050.85,NETBANKING,2025-03-22 17:44:06.055520
PM00034705,O00098504,16627.21,WALLET,2024-10-20 17:44:06.112664
PM00024746,O00161448,35966.74,WALLET,2024-04-20 17:44:05.152207
PM00096253,O00058061,17535.19,WALLET,2025-10-16 17:44:09.548392
PM00113017,O00078749,8048.42,COD,2024-05-09 17:44:12.179489
PM00013494,O00046596,-970.6794504196384,UPI,2024-07-30 17:44:11.725070
PM00042050,O00047597,8121.72,UPI,2024-10-29 17:44:06.814031
PM00103385,O00025702,27709.9,WALLET,2025-01-03 17:44:09.875267
PM00050131,O00059145,10720.0,COD,2024-03-28 17:44:07.460809
PM00012374,O00166120,MANY,UPI,2025-11-10 17:44:11.646305
PM00047342,O00167640,12413.14,NETBANKING,2025-07-11 17:44:07.321790
PM00045455,O00027384,10795.97,CARD,2024-08-28 17:44:07.141470
PM00064176,O00107050,21000.06,WALLET,2024-08-20 17:44:08.097520
PM00019234,O00013945,-319.61538313416855,UPI,2025-03-06 17:44:12.130982
PM00065495,O00147678,15191.19,CARD,2024-04-13 17:44:08.156291
PM00018557,O00045424,415.23,CARD,2025-04-23 17:44:04.555800
PM00079702,O00101352,2518.73,CARD,2024-04-18 17:44:08.800839
PM00002665,__ORPHAN__,48083.67,UPI,2024-03-17 17:44:10.938305
PM00037097,O00014163,38953.34,WALLET,2025-04-09 17:44:06.341462
PM00006516,O00022365,46496.36,,2025-07-07 17:44:11.215741
PM00016936,O00030847,MANY,COD,2024-01-16 17:44:11.968828
PM00053075,O00163518,13787.09,WALLET,2024-05-09 17:44:07.593216
PM00093255,O00130282,30846.59,UPI,2024-01-08 17:44:09.413583
PM00098864,O00003531,2289.72,NETBANKING,2025-04-22 17:44:09.666315
PM00055201,O00122833,41173.25,UPI,2024-03-10 17:44:07.688820
PM00088574,O00146872,29838.02,NETBANKING,2024-08-18 17:44:09.202423
PM00096478,O00152792,17058.18,UPI,2025-02-19 17:44:09.558374
PM00105270,O00133371,47018.41,COD,2024-06-09 17:44:09.964888
PM00002313,O00135438,30852.42,CARD,2025-11-10 17:44:02.998593
PM00021890,O00035706,35972.9,NETBANKING,2025-06-19 17:44:04.873623
PM00016642,O00006662,-55.146099030926386,NETBANKING,2024-02-02 17:44:11.948178
PM00075834,O00118565,42830.43,COD,2025-11-12 17:44:08.626434
PM00100778,O00172153,9585.04,COD,2024-07-25 17:44:09.753090
PM00088716,O00024182,11999.96,WALLET,2024-04-09 17:44:09.208914
PM00081460,O00069210,19889.54,CARD,2025-02-02 17:44:08.880818
PM00114192,O00089215,2104.89,UPI,2024-10-22 17:44:10.376845
PM00105667,O00065092,37683.65,NETBANKING,2025-10-27 17:44:09.983076
PM00115591,O00010928,13725.07,NETBANKING,2024-02-14 17:44:10.439574
PM00101840,O00087134,19630.67,UPI,2025-08-11 17:44:09.805401
PM00007214,O00059352,37677.98,COD,2025-07-05 17:44:03.469520
PM00058293,O00034426,45113.17,CARD,2024-12-21 17:44:07.829602
PM00076244,O00072194,23101.23,WALLET,2024-03-31 17:44:08.644945
PM00001776,O00045253,-244.5447242203201,CARD,2025-10-16 17:44:10.874254
PM00003524,O00097634,9417.56,CARD,2024-02-20 17:44:03.115029
PM00003496,O00055003,30775.62,,2025-10-30 17:44:10.998156
PM00100731,O00023309,9353.88,WALLET,2025-10-09 17:44:09.750938
PM00008641,O00068011,36979.94,NETBANKING,2025-02-01 17:44:03.607141
PM00063695,O00091990,14200.65,WALLET,2024-06-30 17:44:08.075664
PM00076121,O00089915,571.5,CARD,2025-05-08 17:44:08.639424
PM00086205,O00011798,49578.47,WALLET,2024-02-23 17:44:09.095835
PM00116583,O00057422,14681.12,COD,2024-03-13 17:44:10.484400
PM00079869,O00157928,2299.82,NETBANKING,2024-03-04 17:44:08.808214
PM00114310,O00047302,47655.34,COD,2024-04-06 17:44:10.382206
PM00058091,O00103746,26766.71,COD,2025-10-19 17:44:07.820302
PM00045732,O00043830,31090.34,WALLET,2024-08-26 17:44:07.168486
PM00097379,O00015900,16085.35,UPI,2025-03-07 17:44:09.599141
PM00050892,O00044078,16930.88,CARD,2024-04-02 17:44:07.495052
PM00088336,O00096166,10780.4,NETBANKING,2025-10-16 17:44:09.191934
PM00002485,O00038217,6688.96,COD,2024-11-15 17:44:03.015278
PM00039460,O00172088,9840.44,UPI,2024-04-02 17:44:06.568011
PM00100557,O00138294,14430.23,UPI,2024-01-09 17:44:09.743144
PM00026639,O00084306,18054.26,NETBANKING,2024-05-04 17:44:05.335380
PM00078465,O00082931,34361.54,COD,2025-11-09 17:44:08.745078
PM00078357,O00052554,17683.32,NETBANKING,2025-11-14 17:44:08.740316
PM00024015,O00093183,46959.69,CARD,2025-01-14 17:44:05.080737
PM00006760,__ORPHAN__,8995.69,,2025-02-24 17:44:11.232945
PM00036786,O00125329,25835.41,COD,2025-04-20 17:44:06.311897
PM00007157,__ORPHAN__,41079.86,UPI,2024-08-05 17:44:11.261245
PM00048586,O00139209,25985.73,CARD,2024-03-17 17:44:07.391114
PM00081070,O00041808,6391.06,WALLET,2024-08-08 17:44:08.863001
PM00085988,O00149400,44625.6,UPI,2024-11-21 17:44:09.085782
PM00106631,O00170731,30238.48,WALLET,2024-03-26 17:44:10.027926
PM00104260,O00025327,26166.75,CARD,2024-06-06 17:44:09.914852
PM00084747,O00147429,18536.19,NETBANKING,2024-05-23 17:44:09.029237
PM00015308,O00107213,MANY,UPI,2024-07-02 17:44:11.853505
PM00064847,O00084977,27409.94,COD,2025-10-25 17:44:08.127254
PM00064732,O00014162,39652.59,UPI,2025-05-11 17:44:08.122173
PM00029928,O00107177,43963.81,UPI,2024-09-27 17:44:05.650623
PM00054962,O00034713,28757.91,UPI,2024-04-14 17:44:07.678167
PM00022822,O00130531,17075.77,COD,2024-09-08 17:44:04.963030
PM00030702,O00101320,44380.43,NETBANKING,2025-10-18 17:44:05.725360
PM00003958,O00163252,1443.01,WALLET,2025-08-07 17:44:03.158174
PM00015340,O00154031,-989.1094520419433,CARD,2024-05-13 17:44:11.855863
PM00043498,O00127780,41069.69,NETBANKING,2025-03-21 17:44:06.951725
PM00036811,O00037666,24705.79,UPI,2025-05-28 17:44:06.314339
PM00115436,O00080765,21317.17,NETBANKING,2025-07-26 17:44:10.432626
PM00081167,O00118284,35397.98,CARD,2024-08-30 17:44:08.867462
PM00050154,O00047590,37823.3,WALLET,2025-08-09 17:44:07.461839
PM00026936,O00041353,26014.34,COD,2024-10-21 17:44:05.363861
PM00002885,O00134691,24864.57,NETBANKING,2025-05-12 17:44:03.053706
PM00017579,O00119802,37407.8,WALLET,2025-03-12 17:44:04.461510
PM00104474,O00122356,31685.57,NETBANKING,2025-06-10 17:44:09.924492
PM00051260,O00009365,21405.05,NETBANKING,2025-05-20 17:44:07.511581
PM00016699,O00001885,13476.26,NETBANKING,2025-09-26 17:44:04.377976
PM00002928,O00122916,7159.21,WALLET,2025-02-15 17:44:03.057906
PM00062471,O00020613,42393.08,CARD,2025-08-30 17:44:08.018274
PM00077033,O00131153,47630.5,CARD,2025-11-24 17:44:08.680291
PM00032057,O00055397,3836.94,NETBANKING,2024-11-05 17:44:05.854749
PM00072229,O00080200,30461.68,NETBANKING,2025-07-06 17:44:08.462109
PM00030836,O00105364,41226.66,NETBANKING,2025-01-24 17:44:05.738350
PM00062418,O00026494,29161.07,CARD,2024-07-08 17:44:08.015789
PM00060549,O00019509,8045.52,UPI,2025-02-05 17:44:11.259901
PM00053367,O00046828,1637.94,UPI,2025-04-05 17:44:07.606268
PM00018320,O00053280,29799.92,COD,2024-09-25 17:44:04.532983
PM00092096,O00103083,44611.59,CARD,2025-09-13 17:44:09.361569
PM00075284,O00106623,2051.43,COD,2024-10-20 17:44:08.601801
