order_id,customer_code,order_date,status,order_city,order_state
O00165775,C0128025,2024-03-30 05:17:54.050952,DELIVERED,Bhiwani,Uttarakhand
O00101706,C0002808,2025-10-16 00:33:45.050952,SHIPPED,Bhind,Tamil Nadu
O00025457,C0123731,2026-02-25 17:43:39.594232,SHIPPED,Ambala,Sikkim
O00099741,C0037091,2024-01-25 09:45:47.050952,PLACED,Tiruchirappalli,Uttarakhand
O00041303,C0142849,2024-07-09 23:20:11.050952,DELIVERED,Kadapa,Nagaland
O00021525,C0112971,2025-06-07 21:28:50.221628,RETURNED,Tinsukia,Manipur
O00151906,C0206429,2025-10-28 00:01:54.050952,SHIPPED,Nangloi Jat,Madhya Pradesh
O00024812,__ORPHAN__,2024-03-27 21:33:25.221628,SHIPPED,Guwahati,Rajasthan
O00047702,C0188591,2023-12-30 08:05:50.050952,DELIVERED,Ongole,Rajasthan
O00072114,C0014548,2024-12-02 13:59:40.050952,SHIPPED,Pondicherry,Goa
O00147808,C0204305,2024-01-29 00:46:24.050952,SHIPPED,Ghaziabad,Maharashtra
O00116774,C0021256,2025-01-20 10:24:58.050952,PLACED,Udupi,Bihar
O00118442,C0112550,2024-09-21 17:56:43.050952,SHIPPED,Karaikudi,Maharashtra
O00170746,C0086718,2024-12-23 23:42:46.050952,PLACED,Giridih,Haryana
O00000841,C0203063,2025-11-04 11:00:38.221628,DELIVERED,Durgapur,
O00143698,C0118133,2025-01-18 14:56:09.050952,SHIPPED,Amroha,Maharashtra
O00091137,C0062061,2024-03-19 15:22:22.050952,PLACED,Saharanpur,Gujarat
O00118898,C0112815,2025-01-23 23:44:28.050952,SHIPPED,Hubli–Dharwad,Haryana
O00016977,C0098777,2024-03-29 18:56:31.050952,SHIPPED,Arrah,Manipur
O00003564,C0118038,2025-12-17 17:43:37.528009,DELIVERED,Bareilly,Meghalaya
O00032754,C0068350,2024-07-14 07:03:59.050952,SHIPPED,Kavali,Meghalaya
O00007155,C0048558,2025-07-14 22:46:02.050952,SHIPPED,Visakhapatnam,Tamil Nadu
O00008727,C0214790,2025-08-11 05:18:56.050952,PLACED,Karaikudi,Arunachal Pradesh
O00151324,C0064870,2024-01-08 19:06:22.050952,SHIPPED,Moradabad,Jharkhand
O00173421,C0192273,2023-12-31 20:39:34.050952,SHIPPED,Nagpur,Nagaland
O00086797,C0203705,2024-12-30 03:01:46.050952,SHIPPED,Jabalpur,Sikkim
O00025587,__ORPHAN__,2024-09-11 08:47:55.221628,SHIPPED,Pudukkottai,Meghalaya
O00046920,C0137921,2025-11-01 01:47:44.050952,PLACED,Berhampore,Chhattisgarh
O00086610,C0139271,2025-10-01 12:31:31.050952,SHIPPED,Purnia,Meghalaya
O00004170,C0041637,2024-09-16 06:59:19.050952,DELIVERED,Fatehpur,Kerala
O00107593,C0099255,2025-09-11 15:24:58.050952,PLACED,Dindigul,Chhattisgarh
O00040449,C0177872,2024-05-02 18:03:00.050952,PLACED,Madhyamgram,Maharashtra
O00031949,C0009676,2024-10-22 18:30:40.050952,SHIPPED,Solapur,Karnataka
O00023225,C0062837,2024-07-23 03:23:17.221628,RETURNED,Bhiwani,
O00089520,C0171897,2024-03-04 14:07:02.050952,DELIVERED,Patna,Maharashtra
O00137552,C0189790,2024-11-16 15:23:02.050952,SHIPPED,Phagwara,Jharkhand
O00050852,C0086724,2025-11-10 22:23:12.221628,DELIVERED,Berhampore,Himachal Pradesh
O00037323,C0081286,2025-05-14 15:23:26.050952,DELIVERED,Pudukkottai,Bihar
O00078290,C0076840,2024-02-29 00:33:01.050952,SHIPPED,Guwahati,Chhattisgarh
O00018171,C0048310,2024-02-14 10:01:20.050952,PLACED,Hazaribagh,Tamil Nadu
O00021078,C0071756,2025-06-01 03:45:27.221628,DELIVERED,Hospet,
O00102219,C0030154,2024-03-23 07:56:51.050952,PLACED,Shahjahanpur,West Bengal
O00166220,C0052852,2024-08-25 18:18:55.050952,SHIPPED,Srikakulam,Tripura
O00149445,C0028878,2025-08-21 07:38:18.050952,SHIPPED,Mau,Rajasthan
O00162308,C0089849,2025-01-30 10:00:15.050952,SHIPPED,Nangloi Jat,Odisha
O00052811,C0039184,2024-07-11 03:54:42.050952,DELIVERED,Junagadh,Jharkhand
O00025246,C0040526,2025-08-11 03:31:10.221628,SHIPPED,Mirzapur,
O00024255,C0172331,2024-01-10 15:25:50.221628,RETURNED,Asansol,
O00119232,C0110873,2025-11-02 05:00:19.050952,SHIPPED,Davanagere,Gujarat
O00106258,C0085785,2024-02-10 19:00:59.050952,DELIVERED,Rajpur Sonarpur,Sikkim
O00086995,C0202344,2025-05-01 02:59:12.221628,RETURNED,Ballia,Telangana
O00082128,C0056468,2024-06-25 01:37:28.050952,PLACED,Medininagar,Chhattisgarh
O00074739,C0046284,2025-03-19 02:04:39.050952,PLACED,Jorhat,Uttarakhand
O00028133,C0193433,2025-05-08 23:31:39.221628,DELIVERED,Loni,
O00062748,C0189174,2024-07-23 09:47:32.050952,SHIPPED,Tirupati,Sikkim
O00094824,C0080387,2025-01-26 18:39:24.050952,SHIPPED,Danapur,Punjab
O00075516,C0199691,2024-04-18 23:51:01.050952,PLACED,Tadepalligudem,Haryana
O00124664,C0191370,2024-12-25 14:00:07.050952,SHIPPED,Malegaon,Karnataka
O00052166,C0147154,2025-04-09 17:02:18.050952,DELIVERED,Unnao,Meghalaya
O00040799,C0149141,2024-10-09 03:46:25.050952,DELIVERED,Bahraich,Assam
O00120107,C0038736,2023-12-14 18:45:41.050952,DELIVERED,Ahmedabad,Gujarat
O00050011,C0204904,2025-01-13 20:29:36.050952,PLACED,Vellore,Odisha
O00057511,C0086223,2025-02-12 04:38:46.050952,DELIVERED,Thiruvananthapuram,Mizoram
O00063438,C0029761,2025-11-11 06:41:40.050952,SHIPPED,Vasai-Virar,Uttarakhand
O00036295,C0169333,2024-02-25 19:10:02.050952,SHIPPED,Sambalpur,Bihar
O00105744,C0117755,2024-07-22 03:21:04.050952,DELIVERED,Hubli–Dharwad,Jharkhand
O00130189,C0130765,2024-03-30 08:40:40.050952,RETURNED,Kakinada,Odisha
O00001419,C0181285,2024-09-01 08:46:22.050952,SHIPPED,Vijayawada,Meghalaya
O00111711,C0132306,2025-06-14 00:26:10.050952,PLACED,Chandigarh,Jharkhand
O00036206,C0150760,2025-07-08 02:56:04.050952,SHIPPED,Cuttack,Jharkhand
O00155689,C0012514,2024-12-04 19:08:09.050952,PLACED,Eluru,Rajasthan
O00028411,__ORPHAN__,2024-05-08 12:23:40.221628,DELIVERED,Sangli-Miraj & Kupwad,Andhra Pradesh
O00054307,C0203254,2025-03-17 05:56:27.050952,SHIPPED,Kurnool,Nagaland
O00114865,C0090260,2024-09-01 06:58:12.050952,DELIVERED,Asansol,Kerala
O00115707,C0166438,2024-10-27 03:10:48.050952,PLACED,Unnao,Uttar Pradesh
O00135354,C0208968,2025-07-12 05:23:59.050952,SHIPPED,Serampore,Rajasthan
O00111016,C0138887,2024-11-04 01:36:30.050952,SHIPPED,Amroha,Meghalaya
O00135403,C0149950,2024-03-13 23:39:14.050952,DELIVERED,Vijayawada,Assam
O00031609,C0091829,2024-09-23 20:41:59.050952,PLACED,Vellore,Arunachal Pradesh
O00019342,C0211592,2024-01-22 12:47:08.050952,SHIPPED,Vadodara,Rajasthan
O00119265,C0155461,2025-05-09 21:43:00.050952,PLACED,Sultan Pur Majra,West Bengal
O00001558,C0085364,2025-06-22 23:00:18.050952,SHIPPED,Jalna,Tamil Nadu
O00136637,C0032494,2025-05-31 05:18:01.050952,RETURNED,Hyderabad,Mizoram
O00163369,C0062859,2024-09-13 13:26:37.050952,SHIPPED,Ichalkaranji,Haryana
O00111774,C0060304,2025-11-21 15:56:43.050952,SHIPPED,Madurai,Arunachal Pradesh
O00059168,C0156321,2024-07-08 15:12:33.050952,DELIVERED,Panchkula,Himachal Pradesh
O00004761,C0069488,2023-12-12 07:37:45.050952,SHIPPED,Silchar,Rajasthan
O00026580,C0064205,2026-03-28 17:43:39.691543,DELIVERED,Jamshedpur,Nagaland
O00110565,C0159630,2025-11-01 01:46:17.050952,PLACED,Aligarh,Telangana
O00073664,C0036140,2025-04-24 05:59:29.050952,PLACED,Panihati,Bihar
O00071050,C0115110,2024-01-19 19:34:00.050952,DELIVERED,Panvel,Mizoram
O00064941,C0151295,2025-03-11 23:18:51.050952,SHIPPED,Anantapur,Haryana
O00119432,C0061864,2024-12-06 20:25:08.050952,DELIVERED,Amroha,Rajasthan
O00074876,C0211582,2024-03-03 12:36:10.050952,PLACED,Ujjain,Sikkim
O00002671,C0097975,2024-02-06 07:44:27.050952,DELIVERED,Suryapet,Haryana
O00070068,C0126006,2025-10-20 21:34:14.050952,DELIVERED,Asansol,Tamil Nadu
O00014113,__ORPHAN__,2024-01-07 22:43:33.221628,RETURNED,Guna,Meghalaya
O00087132,C0202072,2024-02-07 06:12:10.050952,SHIPPED,Bally,Goa
O00106622,C0137848,2025-07-28 00:18:49.050952,PLACED,Indore,Andhra Pradesh
O00153345,C0183926,2024-12-14 05:17:23.050952,DELIVERED,Srinagar,Bihar
O00004417,C0024224,2025-04-09 02:40:36.050952,PLACED,Tirunelveli,Odisha
O00152037,C0057918,2025-06-04 23:43:02.050952,DELIVERED,Siliguri,Meghalaya
O00127302,C0060257,2025-11-12 05:21:55.221628,DELIVERED,Miryalaguda,Andhra Pradesh
O00102355,C0082943,2025-09-29 17:18:11.050952,SHIPPED,Munger,Kerala
O00025933,C0051623,2025-09-30 13:10:06.050952,DELIVERED,Mumbai,Mizoram
O00003158,C0031516,2024-04-21 17:41:57.050952,PLACED,Naihati,Manipur
O00153920,C0195593,2024-01-29 02:34:40.050952,DELIVERED,Ludhiana,Meghalaya
O00082448,C0191151,2024-04-08 06:59:05.050952,SHIPPED,Buxar,Maharashtra
O00172868,C0126449,2024-07-16 02:29:16.050952,SHIPPED,Raurkela Industrial Township,Uttar Pradesh
O00042720,C0111821,2024-01-07 19:43:44.050952,DELIVERED,Ongole,Meghalaya
O00039318,C0001682,2025-10-11 20:43:51.050952,SHIPPED,Moradabad,Sikkim
O00008704,C0179154,2026-01-21 17:43:37.966384,DELIVERED,Thiruvananthapuram,Madhya Pradesh
O00023138,C0158562,2024-10-20 19:13:07.050952,PLACED,Pimpri-Chinchwad,Mizoram
O00007100,__ORPHAN__,2024-05-10 23:14:47.221628,PLACED,Pondicherry,Madhya Pradesh
O00075347,C0199731,2024-12-06 15:07:07.050952,SHIPPED,Bharatpur,Maharashtra
O00106444,C0126487,2025-03-05 04:03:02.050952,SHIPPED,Bhiwani,West Bengal
O00021587,C0038776,2025-10-15 17:36:43.050952,SHIPPED,Gulbarga,Sikkim
O00052560,C0185585,2024-02-20 16:55:02.050952,SHIPPED,Jabalpur,Meghalaya
O00069174,C0088670,2024-10-15 07:24:02.050952,SHIPPED,Sagar,Gujarat
O00108085,C0011492,2025-07-01 23:20:27.050952,PLACED,Nagercoil,Nagaland
O00086258,C0076334,2024-02-01 03:50:44.050952,DELIVERED,Bathinda,Gujarat
O00093486,C0144188,2025-10-24 13:53:10.050952,SHIPPED,Tiruvottiyur,Manipur
O00004631,C0169764,2024-08-29 03:00:54.050952,RETURNED,Durg,Sikkim
O00064756,C0190236,2025-04-06 18:09:50.050952,PLACED,Aurangabad,Mizoram
O00173263,C0064258,2025-03-20 06:38:48.050952,DELIVERED,Warangal,Maharashtra
O00084323,C0062966,2024-04-20 12:44:40.050952,PLACED,Sagar,Madhya Pradesh
O00023926,__ORPHAN__,2024-09-01 01:41:12.221628,RETURNED,Vijayanagaram,Himachal Pradesh
O00132200,C0102817,2024-09-26 12:07:47.050952,DELIVERED,Ahmedabad,Goa
O00052162,C0171465,2025-10-07 17:19:04.050952,DELIVERED,Sri Ganganagar,Gujarat
O00029014,C0183420,2024-08-09 19:20:52.050952,DELIVERED,Mysore,Mizoram
O00151055,C0044573,2024-07-12 01:54:17.050952,DELIVERED,Raipur,Jharkhand
O00033808,C0026801,2025-10-30 16:50:01.050952,SHIPPED,Siliguri,Nagaland
O00001281,__ORPHAN__,2024-11-26 08:51:09.221628,PLACED,Suryapet,Himachal Pradesh
O00145996,C0040122,2024-01-10 14:36:50.050952,DELIVERED,Bhusawal,Meghalaya
O00116428,C0151284,2024-01-16 21:12:33.050952,SHIPPED,Jorhat,Goa
O00054012,C0125219,2024-05-17 04:24:13.050952,PLACED,Madurai,Maharashtra
O00098444,C0057538,2025-07-07 20:51:12.050952,DELIVERED,Morbi,Karnataka
O00124094,C0061312,2024-06-21 18:46:49.050952,RETURNED,Raichur,Andhra Pradesh
O00167320,C0099512,2024-03-01 04:15:53.050952,SHIPPED,Asansol,Haryana
O00111655,C0077288,2024-01-12 13:06:14.050952,SHIPPED,Mahbubnagar,Himachal Pradesh
O00107624,C0115892,2024-07-07 20:28:27.050952,SHIPPED,Ahmednagar,Goa
O00160696,C0164433,2025-08-28 01:01:39.050952,DELIVERED,Mehsana,Goa
O00171206,C0100277,2024-02-03 04:44:09.050952,DELIVERED,Orai,Karnataka
O00086510,C0143417,2024-12-18 11:25:33.050952,SHIPPED,Kollam,Goa
O00094885,C0036878,2025-04-08 09:42:08.050952,SHIPPED,Tumkur,West Bengal
O00084903,C0039227,2025-01-05 10:20:32.050952,PLACED,Satara,Himachal Pradesh
O00118398,C0114983,2024-02-17 01:59:43.221628,DELIVERED,Bhagalpur,Himachal Pradesh
O00055475,C0009720,2025-11-15 21:49:22.050952,PLACED,Ulhasnagar,Maharashtra
O00028535,C0133623,2024-06-01 10:43:14.050952,RETURNED,Motihari,Bihar
O00082342,C0158115,2025-11-24 19:14:09.050952,SHIPPED,Bahraich,Rajasthan
O00023724,C0111616,2024-09-14 01:14:19.050952,SHIPPED,Ongole,Punjab
O00073750,C0082398,2024-03-09 17:01:43.050952,DELIVERED,Jamalpur,Uttar Pradesh
O00060407,C0109543,2024-08-11 02:58:16.050952,PLACED,Naihati,Nagaland
O00168620,C0050075,2025-09-07 21:31:18.050952,SHIPPED,Ozhukarai,Punjab
O00143053,C0077410,2024-09-24 09:42:46.050952,PLACED,Mau,Maharashtra
O00054339,C0082884,2024-11-09 11:21:46.050952,PLACED,Jalna,Kerala
O00066496,C0009885,2024-01-06 01:03:21.050952,SHIPPED,Ranchi,Rajasthan
O00050765,C0168511,2024-01-17 10:49:32.050952,SHIPPED,Noida,Assam
O00099133,C0135379,2024-11-07 01:18:06.050952,SHIPPED,Tezpur,Andhra Pradesh
O00166071,C0192521,2025-08-26 09:40:51.050952,PLACED,Nagercoil,Bihar
O00097589,C0180170,2024-12-12 16:22:39.050952,RETURNED,Dibrugarh,West Bengal
O00078767,C0201170,2025-08-26 10:00:55.050952,SHIPPED,Vijayanagaram,Karnataka
O00132767,C0192565,2025-11-21 01:20:43.050952,SHIPPED,Chennai,Meghalaya
O00063335,C0081054,2025-10-28 16:40:13.050952,SHIPPED,Nellore,Rajasthan
O00140907,C0187660,2025-01-17 00:51:07.050952,SHIPPED,Guna,Maharashtra
O00089041,C0067904,2024-12-21 13:54:36.050952,RETURNED,Ghaziabad,Maharashtra
O00029033,C0050543,2025-04-13 19:02:45.050952,SHIPPED,Raichur,Mizoram
O00152333,C0069357,2024-05-06 04:15:52.050952,SHIPPED,Serampore,West Bengal
O00031617,C0194047,2024-01-30 12:13:57.050952,SHIPPED,Dehri,Bihar
O00052038,C0008480,2024-10-29 23:20:47.050952,PLACED,Ranchi,Uttarakhand
O00124420,C0193424,2024-09-12 12:13:34.050952,DELIVERED,Khammam,Jharkhand
O00146593,C0156163,2023-12-27 16:46:33.050952,SHIPPED,Vellore,Bihar
O00068649,C0104707,2024-03-01 12:52:59.050952,SHIPPED,Guna,West Bengal
O00069050,C0141196,2024-01-23 01:28:53.050952,SHIPPED,Bettiah,Odisha
O00102292,C0043352,2024-12-20 05:53:22.050952,SHIPPED,North Dumdum,Arunachal Pradesh
O00173207,C0043776,2024-07-14 04:21:32.050952,SHIPPED,Bhind,Karnataka
O00053043,C0054097,2024-09-26 17:58:58.050952,PLACED,Jamshedpur,Tamil Nadu
O00108797,C0094109,2025-05-16 19:43:36.050952,RETURNED,Surendranagar Dudhrej,Meghalaya
O00090752,C0128597,2024-09-15 20:12:39.050952,DELIVERED,Raurkela Industrial Township,Nagaland
O00100974,C0159939,2025-06-24 08:49:11.050952,DELIVERED,Vasai-Virar,Uttarakhand
O00165174,C0108090,2024-04-25 18:37:20.050952,PLACED,South Dumdum,Mizoram
O00145669,C0154475,2025-06-12 12:15:18.050952,PLACED,Bhiwandi,Andhra Pradesh
O00153266,C0110052,2024-01-21 23:34:56.050952,SHIPPED,Jalandhar,Jharkhand
O00014064,C0090217,2025-10-06 10:11:11.050952,DELIVERED,Tiruvottiyur,Andhra Pradesh
O00067199,C0157389,2025-05-27 07:23:47.050952,PLACED,Akola,Assam
O00028080,C0183361,2025-04-23 14:08:27.050952,DELIVERED,Ongole,Punjab
O00063424,C0134053,2024-08-18 15:24:48.050952,PLACED,Nadiad,Odisha
O00016026,__ORPHAN__,2025-11-28 00:30:05.221628,DELIVERED,Miryalaguda,Punjab
O00095801,C0177335,2024-09-08 08:59:03.050952,DELIVERED,Thrissur,Telangana
O00068808,C0155331,2024-10-01 20:42:44.050952,RETURNED,Pimpri-Chinchwad,Arunachal Pradesh
O00141006,C0005515,2024-08-25 11:06:43.050952,SHIPPED,Coimbatore,Punjab
O00125422,C0017241,2025-08-19 05:36:06.050952,DELIVERED,Rajkot,Gujarat
O00077236,C0093231,2024-06-19 00:11:59.050952,SHIPPED,Shivpuri,Gujarat
O00080051,C0165774,2024-09-25 20:25:57.050952,DELIVERED,Rajpur Sonarpur,Bihar
O00115735,C0173497,2024-07-14 05:40:52.221628,SHIPPED,Amravati,Mizoram
O00087380,C0171545,2025-09-27 00:28:29.050952,RETURNED,Ambala,Bihar
O00004386,C0035462,2025-04-09 00:45:11.050952,SHIPPED,Phusro,Uttar Pradesh
O00116969,C0035194,2024-07-11 02:12:22.050952,PLACED,Kanpur,Jharkhand
O00125846,C0044198,2025-06-04 13:26:26.050952,SHIPPED,Guwahati,Andhra Pradesh
O00062485,C0127115,2024-12-10 06:56:32.050952,DELIVERED,Mysore,Maharashtra
O00150985,C0141146,2025-07-07 16:07:19.050952,PLACED,Aurangabad,Madhya Pradesh
O00117156,C0008340,2025-01-27 08:50:42.050952,DELIVERED,Ambattur,Karnataka
O00148938,C0129499,2025-06-07 05:33:11.050952,SHIPPED,Kanpur,Haryana
O00134068,C0154338,2025-10-11 11:15:14.050952,PLACED,Medininagar,West Bengal
O00016649,__ORPHAN__,2024-01-24 10:18:23.221628,PLACED,Gulbarga,Assam
O00017464,C0152295,2025-09-26 20:04:02.050952,DELIVERED,Bally,Tripura
O00035868,C0183628,2025-05-30 20:42:44.050952,DELIVERED,Unnao,Karnataka
O00001066,C0205278,2024-07-09 15:37:37.221628,RETURNED,Parbhani,
O00151715,C0099081,2024-03-11 21:08:43.050952,PLACED,Sirsa,Goa
O00067382,C0126317,2025-01-03 08:17:00.050952,SHIPPED,South Dumdum,Uttarakhand
O00084141,C0057054,2024-03-15 18:32:25.050952,DELIVERED,Howrah,Sikkim
O00069113,C0083949,2025-08-20 12:19:07.050952,SHIPPED,Nanded,Arunachal Pradesh
O00088535,C0085993,2024-09-26 05:20:41.050952,SHIPPED,Gorakhpur,Haryana
O00023840,C0014090,2025-09-30 13:14:44.050952,PLACED,Panihati,Himachal Pradesh
O00068871,C0093653,2024-11-19 05:01:58.050952,DELIVERED,Ghaziabad,Sikkim
O00030198,C0183678,2024-12-25 03:33:47.050952,DELIVERED,Vijayawada,Rajasthan
O00051246,C0099310,2024-08-27 11:23:48.050952,SHIPPED,Ongole,Tamil Nadu
O00024526,C0074922,2025-05-31 11:51:16.221628,PLACED,Phusro,
O00145403,C0153413,2024-01-19 14:55:31.050952,SHIPPED,Dhule,Jharkhand
O00105495,C0036289,2025-09-24 13:25:58.050952,DELIVERED,Vasai-Virar,Kerala
O00085805,C0155210,2024-04-08 16:18:04.050952,PLACED,Motihari,Assam
O00137420,C0196590,2025-10-05 07:37:53.221628,PLACED,Nangloi Jat,Bihar
O00085687,C0163861,2025-06-01 04:08:15.050952,PLACED,Berhampur,Uttarakhand
O00152393,C0048179,2024-04-03 15:27:36.050952,DELIVERED,Shivpuri,Sikkim
O00065706,C0106301,2024-07-21 08:47:55.050952,SHIPPED,Solapur,Tamil Nadu
O00143918,C0161467,2024-08-17 13:06:48.050952,SHIPPED,Karimnagar,Sikkim
O00154521,C0008816,2025-10-15 12:40:28.050952,PLACED,Anand,Tamil Nadu
O00114474,C0010559,2025-01-31 15:32:10.050952,DELIVERED,Ambala,Tripura
O00030705,C0206548,2024-06-09 01:20:01.050952,DELIVERED,Kalyan-Dombivli,Chhattisgarh
O00170831,C0151956,2025-03-29 19:09:38.050952,SHIPPED,Vijayanagaram,Karnataka
O00042068,C0190517,2025-06-23 01:11:18.050952,SHIPPED,Varanasi,Uttar Pradesh
O00103962,C0137784,2024-01-11 11:20:27.050952,SHIPPED,Bettiah,Punjab
O00057446,C0087025,2024-05-07 05:58:52.050952,SHIPPED,Udupi,Bihar
O00016636,__ORPHAN__,2024-11-15 02:00:34.221628,DELIVERED,Khandwa,Goa
O00093611,C0022516,2025-01-30 23:27:17.050952,SHIPPED,Anantapur,Rajasthan
O00109862,C0075455,2023-12-18 02:39:06.050952,DELIVERED,Chapra,Sikkim
O00031256,C0106573,2024-11-28 19:27:44.050952,DELIVERED,Howrah,Haryana
O00081842,C0192384,2024-01-19 09:46:52.050952,SHIPPED,Tenali,Uttar Pradesh
O00012673,C0118973,2025-12-08 17:43:38.309183,RETURNED,Rewa,Andhra Pradesh
O00148662,C0163264,2024-07-01 01:41:10.050952,SHIPPED,Deoghar,Uttar Pradesh
O00138449,C0212677,2025-10-06 06:46:00.050952,SHIPPED,Siwan,Kerala
O00014176,C0014431,2024-05-30 17:26:47.050952,PLACED,Morbi,Meghalaya
O00053103,C0049994,2024-02-11 10:10:07.050952,SHIPPED,Malda,Karnataka
O00138729,C0188321,2025-07-09 11:46:17.050952,PLACED,Faridabad,Mizoram
O00125623,C0201290,2025-10-03 23:20:00.050952,SHIPPED,Tiruchirappalli,Uttar Pradesh
O00022452,C0022972,2024-03-26 01:53:47.221628,SHIPPED,Ujjain,Madhya Pradesh
O00025268,C0181032,2024-06-20 13:39:04.050952,PLACED,Guwahati,Maharashtra
O00045863,C0120555,2024-01-04 04:44:44.221628,DELIVERED,Vellore,Madhya Pradesh
O00149584,C0057455,2025-03-02 08:04:39.050952,SHIPPED,Patna,Haryana
O00024660,C0026475,2024-06-18 09:20:46.221628,SHIPPED,Tirunelveli,
O00131879,C0212582,2025-10-12 20:22:17.050952,SHIPPED,Saharsa,Himachal Pradesh
O00080911,C0077637,2024-03-12 17:25:13.050952,DELIVERED,Jaunpur,Madhya Pradesh
O00002508,__ORPHAN__,2025-11-16 00:20:23.221628,DELIVERED,Karnal,Uttar Pradesh
O00039515,C0198996,2024-05-16 16:27:38.050952,PLACED,Panipat,Uttarakhand
O00047627,C0092884,2025-05-19 01:07:06.050952,DELIVERED,Avadi,West Bengal
O00108644,C0152009,2024-11-26 17:58:59.050952,SHIPPED,Sri Ganganagar,Haryana
O00010914,C0148902,2024-07-13 00:30:04.050952,SHIPPED,Kumbakonam,Goa
O00125822,C0108180,2024-03-11 22:34:45.050952,SHIPPED,Bhagalpur,Madhya Pradesh
O00022738,C0107455,2023-12-18 09:23:13.050952,DELIVERED,Bidar,Mizoram
O00027089,C0100263,2026-03-06 17:43:39.734575,PLACED,Dharmavaram,Sikkim
O00078725,C0156935,2024-08-23 01:53:42.050952,SHIPPED,Aligarh,Gujarat
O00046832,C0115448,2025-06-02 06:32:36.050952,PLACED,Dhule,Karnataka
O00110313,C0163357,2024-12-20 19:18:54.050952,SHIPPED,Hospet,Mizoram
O00081231,C0091412,2025-01-19 00:51:53.050952,SHIPPED,Mumbai,Bihar
O00093643,C0032879,2024-08-06 18:07:11.050952,PLACED,Jehanabad,Gujarat
O00078941,C0189755,2025-01-16 03:42:53.050952,PLACED,Bally,Assam
O00017933,C0038744,2026-01-03 17:43:38.872636,SHIPPED,Narasaraopet,Sikkim
O00108611,C0124840,2024-10-21 06:24:51.050952,RETURNED,Tezpur,Meghalaya
O00022214,C0155901,2024-01-26 02:42:10.050952,SHIPPED,Kharagpur,Assam
O00008411,C0139496,2024-01-02 21:31:50.050952,PLACED,Tinsukia,Tripura
O00074236,C0030808,2023-12-07 03:22:04.050952,PLACED,Jalgaon,Karnataka
O00080052,C0154790,2024-07-29 23:18:47.050952,DELIVERED,Gandhinagar,Assam
O00045003,C0170240,2025-10-29 01:23:11.050952,DELIVERED,Hyderabad,Himachal Pradesh
O00007044,C0088673,2025-12-01 19:58:39.221628,RETURNED,Dibrugarh,
O00108781,C0055788,2025-01-09 16:18:42.050952,SHIPPED,Tiruvottiyur,Madhya Pradesh
O00164144,C0071289,2024-05-27 05:43:49.221628,PLACED,Kamarhati,Kerala
O00141968,C0107547,2025-01-07 01:25:37.050952,SHIPPED,Ajmer,Andhra Pradesh
O00108073,C0118882,2025-06-29 22:39:49.050952,SHIPPED,Alwar,Maharashtra
O00036323,C0024856,2024-12-07 00:07:41.050952,SHIPPED,Meerut,Rajasthan
O00012796,C0204457,2024-02-01 07:47:00.050952,PLACED,Nangloi Jat,Karnataka
O00099843,C0111349,2024-04-08 16:43:02.050952,SHIPPED,Sangli-Miraj & Kupwad,Telangana
O00041370,C0027711,2023-12-08 11:59:34.050952,SHIPPED,Bokaro,Madhya Pradesh
O00090791,C0044405,2024-11-05 17:09:08.050952,RETURNED,Muzaffarpur,Haryana
O00111268,C0090447,2025-01-21 01:31:04.050952,DELIVERED,Miryalaguda,Jharkhand
O00012638,C0205742,2025-09-25 10:02:30.221628,SHIPPED,Hyderabad,Tamil Nadu
O00003314,C0170149,2024-05-16 00:50:39.050952,SHIPPED,Jamshedpur,Karnataka
O00024843,C0125857,2026-03-25 17:43:39.542955,RETURNED,Tezpur,Tripura
O00101337,C0022693,2024-10-28 05:19:05.050952,PLACED,Raipur,Maharashtra
O00126604,C0123017,2025-12-04 09:12:51.050952,SHIPPED,Parbhani,Sikkim
O00067850,C0143993,2024-12-22 23:11:17.050952,SHIPPED,Ghaziabad,Arunachal Pradesh
O00113206,C0094287,2025-11-03 07:46:54.050952,DELIVERED,Davanagere,Tamil Nadu
O00011492,C0185501,2024-01-21 07:16:17.221628,SHIPPED,Ajmer,
O00165330,C0023660,2024-08-31 17:29:41.050952,DELIVERED,Ulhasnagar,Assam
O00006544,C0016930,2026-03-28 17:43:37.783871,PLACED,Thiruvananthapuram,Madhya Pradesh
O00124984,C0028153,2025-11-05 14:58:32.050952,SHIPPED,Ajmer,Nagaland
O00157792,C0004075,2025-06-12 12:13:18.050952,SHIPPED,Nizamabad,Rajasthan
O00031380,C0190893,2025-11-05 07:23:12.050952,SHIPPED,Bahraich,Goa
O00005459,C0069788,2023-12-15 02:43:31.050952,DELIVERED,Kottayam,Odisha
O00020346,__ORPHAN__,2025-02-01 17:39:08.221628,PLACED,Saharanpur,Rajasthan
O00017853,C0082629,2024-06-26 22:40:09.050952,PLACED,Bellary,Jharkhand
O00124000,C0108578,2024-08-25 01:26:58.050952,SHIPPED,Kharagpur,Odisha
O00103011,C0071013,2025-10-13 18:23:19.050952,DELIVERED,Srinagar,Punjab
O00151007,C0198748,2025-07-22 18:32:39.050952,PLACED,Bhilwara,Gujarat
O00148612,C0005899,2024-11-03 00:10:06.050952,SHIPPED,Madanapalle,Arunachal Pradesh
O00096929,C0090183,2025-03-30 12:03:51.050952,SHIPPED,Bhind,Meghalaya
